# BEAST v1.6.1, Build r3651
# Generated Sat Jan 02 17:26:21 EST 2016 [seed=1451773564380]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SIV-cpz)	tmrca(SIV-smm)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
24600	-335951.80772443226	-1215.470339747218	-334736.33738468506	1.914524128704716E8	7.05801550695493E7	3.457678500037702E7	8.871738449944116E7	4.639593786487657E7	7.65665097205507E8	2.8767548901988036	3.289809507553038	3.62542858396436	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9335106740074197	0.9778028074660039	1.0887030676063547	5.2085530153239025E-9	-106449.95144587649	-110749.05177462596	-117537.3341641826	-1200.152959621167
24700	-335952.5508635374	-1215.7771235387738	-334736.77373999864	1.914524128704716E8	7.05801550695493E7	3.454286934313092E7	8.874523567310451E7	4.640286768347173E7	6.632503068218898E8	2.8767548901988036	3.289809507553038	3.62542858396436	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9809424388237529	1.0887030676063547	5.2085530153239025E-9	-106447.98161107184	-110749.22029955062	-117539.57182937615	-1200.603335821323
24800	-335952.45256891614	-1215.8334465937448	-334736.6191223224	1.914497621955774E8	7.05801550695493E7	3.454286934313092E7	8.874523567310451E7	4.638512686340723E7	8.194335422822021E8	2.8767548901988036	3.289809507553038	3.62542858396436	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9897763929399372	1.079867465056859	5.2085530153239025E-9	-106447.57501541944	-110749.21264522083	-117539.83146168216	-1200.4481980324658
24900	-335950.40468963207	-1217.0373893435626	-334733.3673002885	1.9576464698387438E8	7.217088693556295E7	3.532139473675634E7	9.074537118149196E7	4.7430552441432655E7	8.194335422822021E8	2.8767548901988036	3.289809507553038	3.62542858396436	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9897763929399372	1.079867465056859	5.0937503350590095E-9	-106449.02741595666	-110745.02233593429	-117539.31754839755	-1201.674406215784
25000	-335951.3674001968	-1216.3844233568677	-334734.98297683994	1.937604580840068E8	7.143201966448838E7	3.497831433250523E7	8.98163430426611E7	4.870204285836367E7	7.230763758334948E8	2.8767548901988036	3.289809507553038	3.62542858396436	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9897763929399372	1.079867465056859	5.094613526174868E-9	-106448.02080299781	-110744.25696362756	-117542.70521021458	-1201.1463693975506
25100	-335947.25297843484	-1210.2100711750315	-334737.04290725983	1.713463277529395E8	6.3615556894679144E7	3.2515745268420517E7	7.998817207940343E7	4.33728122611599E7	6.158564353518221E8	2.8767548901988036	3.289809507553038	3.62542858396436	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9897763929399372	1.079867465056859	5.720590235297147E-9	-106451.16159541883	-110746.87536595587	-117539.00594588516	-1195.0167459031775
25200	-335946.4297897197	-1210.7104765138693	-334735.7193132058	1.7283155252769455E8	6.4162505292592615E7	3.279759076272207E7	8.073266197699036E7	4.374876648303244E7	6.158564353518221E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9897763929399372	1.079867465056859	5.671430448097274E-9	-106450.88251691505	-110746.94037909363	-117537.89641719715	-1195.557181844128
25300	-335943.487076064	-1207.7349502360612	-334735.75212582794	1.6433557764061776E8	6.1008434026754454E7	3.118534170633488E7	7.67640424819276E7	4.156452078047746E7	5.98163947051033E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9897763929399372	1.079867465056859	5.9646373808419935E-9	-106452.09312471899	-110746.27276867375	-117537.38623243521	-1192.5604480817417
25400	-335929.2694902072	-1193.798946258351	-334735.4705439488	1.2595180353735931E8	4.676051709357722E7	2.3901397909291722E7	5.8834305609472185E7	3.2633962550021913E7	5.98163947051033E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9897763929399372	1.079867465056859	7.782358821934191E-9	-106449.62258961222	-110748.65757513576	-117537.19037920085	-1178.358698895093
25500	-335941.6576283408	-1206.606060093234	-334735.0515682476	1.6107630276942235E8	5.980074121594995E7	3.0533377588360894E7	7.523418333807503E7	4.169046893378289E7	5.98163947051033E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9897763929399372	1.079867465056859	6.085327962863855E-9	-106447.91707716948	-110749.12607454641	-117538.00841653171	-1191.4115456119098
25600	-335941.8433330065	-1206.685218449469	-334735.15811455704	1.6648974539721018E8	5.980074121594995E7	3.0533377588360894E7	7.514439609370628E7	4.169046893378289E7	5.853484872867985E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9897763929399372	1.079867465056859	6.085327962863855E-9	-106446.85185638646	-110748.28347811759	-117540.02278005295	-1191.512361468835
25700	-335936.6353561251	-1201.0732474009783	-334735.5621087241	1.4863783131933635E8	5.420763075342377E7	2.7677617773795675E7	6.811620715413806E7	3.779119622846447E7	5.853484872867985E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9897763929399372	1.079867465056859	6.713208411131689E-9	-106446.25408521244	-110747.14566668741	-117542.16235682422	-1185.8022922482612
25800	-335918.8362223958	-1180.6226115034383	-334738.21361089236	1.0327970035708024E8	3.7665699314818636E7	1.923155124709861E7	4.8723187064917885E7	2.6247250925971285E7	3.867033936449505E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9897763929399372	1.079867465056859	9.661499171428768E-9	-106444.72421018903	-110748.85180984274	-117544.63759086061	-1165.4024979831681
25900	-335917.81850855635	-1180.6305081942307	-334737.18800036213	1.0603849272968161E8	3.7665699314818636E7	1.923155124709861E7	4.873855189850065E7	2.6247250925971285E7	3.867033936449505E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9303710426496707	0.9782183512819381	1.0914276634682931	9.661499171428768E-9	-106445.31058837903	-110749.15799217351	-117542.71941980957	-1165.4103946739606
26000	-335919.01993097743	-1181.2815974143266	-334737.7383335631	1.0313404032695319E8	3.7665699314818636E7	1.923682685430753E7	4.6962022305430025E7	2.6247250925971285E7	3.338629947947965E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.910288246030404	0.9983011479012047	1.0914276634682931	9.661499171428768E-9	-106448.80748618166	-110751.10814601574	-117537.82270136567	-1166.2084111549443
26100	-335920.0216370408	-1181.3953509692624	-334738.6262860715	1.055543685025054E8	3.7665699314818636E7	1.923682685430753E7	4.69583487645058E7	2.6247250925971285E7	4.715632553887345E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.910288246030404	0.9983011479012047	1.0914276634682931	9.661499171428768E-9	-106449.84796829312	-110750.5919522796	-117538.18636549877	-1165.976842172633
26200	-335927.9961678621	-1189.7203827053931	-334738.2757851567	1.243572396188073E8	4.43752585663157E7	2.2663568742489774E7	5.532324916777428E7	3.0876733786190577E7	4.715632553887345E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.910288246030404	0.9983011479012047	1.0914276634682931	8.200676108232063E-9	-106448.91505737476	-110751.64263907801	-117537.71808870391	-1174.4656422033565
26300	-335921.40144807065	-1183.0629961719274	-334738.3384518987	1.0940583131156583E8	3.903978816457912E7	1.993873928336954E7	4.8671762774813585E7	2.716443962907972E7	3.580181775215436E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.910288246030404	0.9983011479012047	1.0914276634682931	9.321381059876223E-9	-106448.4858603467	-110750.70056570941	-117539.1520258426	-1167.9557590576055
26400	-335922.70121857675	-1182.6564252695434	-334740.0447933072	1.0876454753821144E8	3.903978816457912E7	1.993873928336954E7	4.8671762774813585E7	2.716443962907972E7	4.3768643622368014E8	2.8767548901988036	3.289809507553038	3.5298625035907505	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.910288246030404	0.9983011479012047	1.0914276634682931	9.27456544275546E-9	-106450.32880216064	-110750.99015682265	-117538.72583432391	-1167.3532991707693
26500	-335920.07259356935	-1179.1377332182797	-334740.9348603511	9.99262525016616E7	3.640679985577994E7	1.860407139800503E7	4.53444392994439E7	2.5332368930926144E7	4.3768643622368014E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.910288246030404	0.9983011479012047	1.0914276634682931	9.86786827422383E-9	-106451.96023116038	-110750.84527696768	-117538.12935222301	-1163.7641856639298
26600	-335901.2217941814	-1160.7857773821936	-334740.4360167992	7.303765514186129E7	2.6884785307766303E7	1.3528717221218841E7	3.2974077754973643E7	1.8421476056409884E7	2.8053896718654823E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7025723713514218	0.9091802114686256	1.0038470942102506	1.0869889235979155	1.3569839839052334E-8	-106451.56365202657	-110750.73666193621	-117538.13570283641	-1145.5387726914564
26700	-335893.1728839599	-1153.8534819191207	-334739.3194020408	6.38124535848561E7	2.3560761889897745E7	1.1783715430719644E7	2.881705323812398E7	1.6097906349091655E7	2.8053896718654823E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9244527702133203	0.988574535465556	1.0869889235979155	1.5528508755334188E-8	-106450.63278417743	-110751.74788666662	-117536.93873119676	-1138.4717841184527
26800	-335909.63907477167	-1167.0272838722578	-334742.6117908994	8.149436992452605E7	3.0092815903038725E7	1.5198206238457708E7	3.680637672140638E7	2.0560936630631E7	3.2500550631303304E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9244527702133203	0.988574535465556	1.0869889235979155	1.2437053289498164E-8	-106453.86847627908	-110748.89079247844	-117539.85252214191	-1151.720232008898
26900	-335910.4843556033	-1166.96200862358	-334743.5223469797	8.149436992452605E7	3.011160913552868E7	1.5188579204709452E7	3.6730558367786035E7	2.0560936630631E7	3.201464410414298E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.955284101516391	0.988574535465556	1.05615183910744	1.2437053289498164E-8	-106456.46479971842	-110748.22233819755	-117538.83520906372	-1151.6700203655396
27000	-335910.9620877141	-1170.1147668710228	-334740.8473208431	8.622437508985896E7	3.1123835454990525E7	1.6070137748678545E7	3.886243239744098E7	2.1771717736878034E7	3.387066281793022E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.955284101516391	0.988574535465556	1.05615183910744	1.175479463306209E-8	-106452.7127196325	-110747.41063467471	-117540.72396653586	-1154.8227853584565
27100	-335909.0924903622	-1170.2944466232877	-334738.7980437389	8.66575882658542E7	3.187068396400598E7	1.6070137748678545E7	4.010150663235046E7	2.179824395197374E7	3.387066281793022E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.955284101516391	0.988574535465556	1.05615183910744	1.175479463306209E-8	-106452.80019768907	-110749.81409047304	-117536.18375557679	-1155.0024651107215
27200	-335907.62167911715	-1168.826133533262	-334738.7955455839	8.441907052270104E7	3.0956159696438856E7	1.5655017858946895E7	3.906561426654524E7	2.1235157015993305E7	3.387066281793022E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9246820575429424	0.988574535465556	1.0867595934828242	1.2066493354574964E-8	-106445.55149262224	-110752.85135216702	-117540.39270079462	-1153.5080069360079
27300	-335917.58100849646	-1178.9440803363564	-334738.6369281601	1.030894142976539E8	3.714099745708629E7	1.8777352443841506E7	4.686271144406212E7	2.5470429422840852E7	3.9634965021425915E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9246820575429424	0.988574535465556	1.0867595934828242	1.0057895244997374E-8	-106445.52463722973	-110753.44330866872	-117539.66898226163	-1163.650683761473
27400	-335916.1154297533	-1178.9146439431627	-334737.2007858102	1.030894142976539E8	3.714099745708629E7	1.8777352443841506E7	4.686271144406212E7	2.5470429422840852E7	3.9634965021425915E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9246820575429424	0.988574535465556	1.0867595934828242	9.804838114324512E-9	-106450.14492017982	-110750.54257645307	-117536.51328917731	-1163.6467038599194
27500	-335930.1364846953	-1192.4908937906293	-334737.6455909047	1.2823324451848097E8	4.70797195628756E7	2.3866846867890812E7	5.94681749212404E7	3.232164562318619E7	5.369706233540956E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9246820575429424	0.988574535465556	1.0867595934828242	7.726507496082878E-9	-106450.54422251531	-110750.38010873739	-117536.721259652	-1177.1572878773743
27600	-335934.28276130266	-1196.6973860953744	-334737.5853752073	1.3893912025838092E8	5.099039300987324E7	2.584934474970527E7	6.446870757211369E7	3.500644074251679E7	5.21110447885766E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9246820575429424	0.988574535465556	1.0867595934828242	7.1961121549995265E-9	-106450.36425440463	-110750.40779285438	-117536.81332794827	-1181.464806489743
27700	-335967.99597645784	-1228.8970203701035	-334739.0989560877	2.4539315931665948E8	9.00620946582598E7	4.565656384039183E7	1.1386825049046247E8	6.1830340848536775E7	8.274227873786813E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9246820575429424	0.988574535465556	1.0867595934828242	4.074217775179178E-9	-106451.66703280859	-110747.20052699873	-117540.2313962804	-1213.7703802495935
27800	-335952.06407796004	-1212.1944271156183	-334739.8696508444	1.785074703618094E8	6.727164962876388E7	3.410305276130334E7	8.502509342024416E7	4.6184013838149644E7	7.176225581269114E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9246820575429424	0.988574535465556	1.0867595934828242	5.454490694838846E-9	-106452.25136426074	-110747.75478023567	-117539.86350634802	-1196.918690325574
27900	-335945.54634358175	-1205.7486558851986	-334739.7976876965	1.5917881408330944E8	5.998773017455746E7	3.0410399543290984E7	7.58186394694024E7	4.118324312961989E7	6.192492365564375E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.931342457185615	0.988574535465556	1.0800979509964042	6.116814864182378E-9	-106452.20160525432	-110747.79438162784	-117539.80170081437	-1190.5058673437463
28000	-335942.442826756	-1202.9611732481942	-334739.4816535078	1.506148052070086E8	5.67603191862134E7	2.877428400165681E7	7.173361629136816E7	3.8967535833721004E7	5.262998931207594E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9284531495523062	0.988574535465556	1.0829877977802325	6.464619030708692E-9	-106451.67585652974	-110748.38572365197	-117539.42007332611	-1187.8257740870367
28100	-335970.93936937937	-1234.0509228855358	-334736.88844649383	2.481111213573045E8	9.310569009582299E7	4.719933938705149E7	1.1766684796055602E8	6.391964258040219E7	6.844278429066038E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9309279497695131	0.986099735248349	1.0829877977802325	3.941046344457057E-9	-106447.87971699644	-110749.9524457915	-117539.0562837059	-1219.1472146172466
28200	-335946.2156518879	-1210.3829662757241	-334735.83268561214	1.7321296585476997E8	6.499955597003629E7	3.2951112859803926E7	8.214635283792432E7	4.4624000758853324E7	6.336940487647114E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9309279497695131	0.986099735248349	1.0829877977802325	5.645174557337671E-9	-106447.55069675486	-110749.79069110549	-117538.4912977518	-1195.1972794587828
28300	-335944.47730136174	-1208.4363716524688	-334736.04092970927	1.683789084267468E8	6.2834745556108475E7	3.1951995215860315E7	7.944213320102473E7	4.3154999458610535E7	6.611086307873454E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9309279497695131	0.986099735248349	1.0829877977802325	5.837336968851082E-9	-106447.56283928842	-110749.82443088185	-117538.653659539	-1193.1748928299266
28400	-335953.165921651	-1216.752843375162	-334736.41307827586	1.943013298480803E8	7.239728879052012E7	3.6758522001152776E7	9.156061792925023E7	4.972256879388345E7	6.611086307873454E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9309279497695131	0.986099735248349	1.0829877977802325	5.0663165608910385E-9	-106447.50799491005	-110749.26112433101	-117539.64395903485	-1201.6328835493475
28500	-335951.753482289	-1216.8626015204097	-334734.89088076854	1.943013298480803E8	7.239728879052012E7	3.666809675362891E7	9.158288038182771E7	4.972256879388345E7	6.611086307873454E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9309279497695131	0.986099735248349	1.0829877977802325	5.0663165608910385E-9	-106449.58710592825	-110747.95944936217	-117537.34432547815	-1201.7426416945952
28600	-335951.48277356813	-1216.4679936545542	-334735.0147799136	1.9228289233895537E8	7.239728879052012E7	3.666809675362891E7	9.158288038182771E7	4.972256879388345E7	7.687329618328714E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9309279497695131	0.986099735248349	1.0829877977802325	5.0663165608910385E-9	-106450.30989785066	-110747.60527847962	-117537.09960358328	-1201.1972083427804
28700	-335956.37314871995	-1221.749954541144	-334734.6231941788	2.106198037503902E8	7.94309869777308E7	4.015067182269543E7	1.0048053871244662E8	5.455332347864716E7	7.687329618328714E8	2.8767548901988036	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9309279497695131	0.9851468033911415	1.0839409074564095	4.617688853165774E-9	-106450.95386032418	-110747.29737829443	-117536.37195556019	-1206.5717962149424
28800	-335945.0671263434	-1210.3706655211276	-334734.69646082225	1.7594910554888934E8	6.300990323982183E7	3.185016380661564E7	7.970779745606664E7	4.325095081037845E7	5.163723490459795E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9309279497695131	0.9851468033911415	1.0839409074564095	5.821110084346486E-9	-106447.95285453681	-110745.97121262038	-117540.77239366503	-1195.3758898253873
28900	-335945.2193047255	-1212.0074382000353	-334733.21186652547	1.7756605663531175E8	6.488062007345933E7	3.279577131469846E7	8.207426226249082E7	4.453503914556998E7	8.623010313479987E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9309279497695131	0.9851468033911415	1.0839409074564095	5.653268768820919E-9	-106446.65207272758	-110748.14760355616	-117538.41219024172	-1196.5291139838391
29000	-335923.8675373004	-1189.6215527716229	-334734.2459845288	1.2161871344002602E8	4.443809639097466E7	2.2488952733536378E7	5.621438225327117E7	3.0505848997931004E7	5.261488254457408E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9420069402439186	0.9817222630021207	1.0762850290354984	8.253899535568707E-9	-106449.14217932786	-110748.99920372314	-117536.10460147781	-1174.2591754918055
29100	-335915.18696338555	-1181.0477390501342	-334734.13922433543	1.0543513975725748E8	3.838730525059132E7	1.942680635446199E7	4.860086782913351E7	2.6352103994487476E7	3.715229537583879E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9349017515783367	1.0040942774702397	1.0610153544130692	9.561249113837159E-9	-106448.51888488872	-110748.5487013125	-117537.07163813419	-1165.886449645495
29200	-335915.0535714501	-1181.0331944266095	-334734.0203770235	1.0329961440015142E8	3.838730525059132E7	1.9431219192872074E7	4.86383426915192E7	2.6372603607530616E7	3.715229537583879E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9349017515783367	0.9836512397131785	1.0814622068814117	9.561249113837159E-9	-106448.51764479186	-110749.53590229277	-117535.96682993887	-1165.8719050219704
29300	-335915.3437674204	-1181.2055904411145	-334734.13817697926	1.0640946053789851E8	3.838730525059132E7	1.9431219192872074E7	4.86383426915192E7	2.6372603607530616E7	3.715229537583879E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9349017515783367	0.9836512397131785	1.0814622068814117	9.561249113837159E-9	-106449.97097651703	-110746.67227622354	-117537.49492423871	-1166.0443010364754
29400	-335911.66312223877	-1177.5904717590554	-334734.07265047973	9.67449015134095E7	3.607016874339521E7	1.830201431467128E7	4.570243253152435E7	2.478069914302331E7	3.715229537583879E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9177594321841509	1.0007935591073642	1.0814622068814117	1.0175460805877699E-8	-106449.70579049023	-110748.06065907206	-117536.30620091746	-1162.3669839756762
29500	-335925.49911483045	-1190.0662057565798	-334735.4329090739	1.2199355804725622E8	4.331617728414532E7	2.186759549718998E7	5.47468357544339E7	2.968474084891096E7	3.404882649610334E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9177594321841509	1.0007935591073642	1.0814622068814117	8.473003439707952E-9	-106448.90960134001	-110747.46243369754	-117539.06087403637	-1175.1128588424897
29600	-335904.04025835276	-1168.9915686924817	-334735.04868966027	8.246649155868945E7	3.061216329587318E7	1.5460695137366561E7	3.870677676672539E7	2.0956097740797248E7	3.722545819832739E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9177594321841509	1.0007935591073642	1.0814622068814117	1.1847505851295911E-8	-106450.08792592963	-110748.69907368552	-117536.26169004514	-1153.6141273656292
29700	-335904.1622449154	-1169.3925056592464	-334734.7697392561	8.246649155868945E7	3.062682900290542E7	1.5421424206618987E7	3.870677676672539E7	2.0978465604112342E7	3.8883628715861094E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9177594321841509	1.0007935591073642	1.0814622068814117	1.1847505851295911E-8	-106449.37241427082	-110748.82116705812	-117536.57615792713	-1153.971483913369
29800	-335904.22952964774	-1169.4178437319367	-334734.8116859158	8.388869213958225E7	3.062682900290542E7	1.5429439029405933E7	3.870677676672539E7	2.094569168576404E7	3.8883628715861094E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9177594321841509	1.0007935591073642	1.0814622068814117	1.1847505851295911E-8	-106448.13317104772	-110748.8736918043	-117537.80482306377	-1153.9968219860593
29900	-335906.086511393	-1169.9588683158295	-334736.12764307717	8.294858250439982E7	3.0618561593304697E7	1.5429439029405933E7	3.870677676672539E7	2.094569168576404E7	2.515378313203776E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9177594321841509	1.0007935591073642	1.0814622068814117	1.1847505851295911E-8	-106452.5395383483	-110746.75361570918	-117536.8344890197	-1154.97341156838
30000	-335906.1471939794	-1169.2775947029818	-334736.86959927646	8.075214469002756E7	3.0618014824118726E7	1.5429439029405933E7	3.870677676672539E7	2.0956210744246542E7	2.6563406098480895E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9177594321841509	1.0007935591073642	1.0814622068814117	1.1847505851295911E-8	-106453.09912275229	-110747.33805316284	-117536.43242336133	-1154.2376117054653
30100	-335928.1463214271	-1192.062109153296	-334736.08421227377	1.2659794133229467E8	4.640041601149142E7	2.33827174590175E7	5.865862155848254E7	3.171692093562773E7	4.200275123472593E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9177594321841509	1.0007935591073642	1.0814622068814117	7.817755549734177E-9	-106450.26146619424	-110745.99191819463	-117539.8308278849	-1176.9792297417164
30200	-335924.44376262557	-1189.5292049926895	-334734.9145576329	1.2029311876418456E8	4.469428068794527E7	2.2522938956009056E7	5.650175412335724E7	3.0550695202888753E7	4.4194352072859114E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.6472325178129628	0.7202839219089335	0.9177594321841509	0.9956832380906504	1.0865734814941352	8.170240869435245E-9	-106449.72308218133	-110746.65986385036	-117538.53161160115	-1174.3514069126059
30300	-335943.56934818265	-1205.305341032055	-334738.2640071506	1.5532171810395905E8	5.733848104763708E7	2.8872283827293787E7	7.24299206678044E7	3.9124757981365524E7	7.764960193897413E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.656091266378198	0.7202839219089335	0.8958459169266149	0.9956832380906504	1.1084910858569628	6.4894083575143135E-9	-106449.9706463239	-110747.11721483013	-117541.17614599658	-1189.7940302277066
30400	-335954.12606912805	-1215.755674215263	-334738.3703949128	1.934721580771529E8	7.1462604755017E7	3.5963953585317865E7	9.027512562346499E7	4.873466153545051E7	7.357714891124656E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.656091266378198	0.7202839219089335	0.8958459169266149	0.9956832380906504	1.1084910858569628	5.2097731559151E-9	-106449.921441168	-110747.20950927063	-117541.23944447415	-1200.517650748025
30500	-335953.71569926286	-1215.6291985268865	-334738.08650073595	1.9342067205672127E8	7.1462604755017E7	3.5963953585317865E7	9.027512562346499E7	4.873466153545051E7	7.357714891124656E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.656091266378198	0.7202839219089335	0.8958459169266149	0.9956832380906504	1.1084910858569628	5.066891259200889E-9	-106453.02460372847	-110747.98748604575	-117537.07441096174	-1200.41895609981
30600	-335946.42469650804	-1209.1374520095105	-334737.28724449856	1.6977129492862055E8	6.3217592815211274E7	3.1814605437008906E7	7.985961542502548E7	4.311189047050454E7	7.357714891124656E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.656091266378198	0.7202839219089335	0.8999309467184611	0.9915982082988042	1.1084910858569628	5.727729122039545E-9	-106449.87995750106	-110752.13169711384	-117535.27558988366	-1193.8047405013883
30700	-335947.82613468653	-1209.0763275142908	-334738.7498071722	1.705035798141712E8	6.3217592815211274E7	3.1814605437008906E7	7.985961542502548E7	4.311189047050454E7	7.357714891124656E8	2.8301720037838414	3.289809507553038	3.555535796522595	0.7098012271462487	0.656091266378198	0.7202839219089335	0.8999309467184611	0.9915982082988042	1.1084910858569628	5.727729122039545E-9	-106451.12168081151	-110753.33540873413	-117534.29271762655	-1193.7436160061686
