# BEAST v1.6.1, Build r3651
# Generated Sun Jan 24 01:04:21 EST 2016 [seed=1453615444838]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-2)	tmrca(HIV-1)	constant.popSize	kappa	alpha	clock.rate	treeLikelihood	coalescent
33000	-317911.7145564824	-522.6479065616772	-317389.0666499207	1113.7679741840502	282.26817148493666	525.5160402426131	4097.073323526613	3.2610175129379906	0.6934571191942878	7.265415364645581E-4	-317389.0666499207	-512.3010531024539
34000	-317904.9347025934	-522.2934018981315	-317382.6413006953	1115.8503823066587	274.70104683753266	521.0166801421312	5581.529326972059	3.2610175129379906	0.6934571191942878	7.224582725454726E-4	-317382.6413006953	-511.6429888812165
35000	-317895.3899515803	-514.8209800859304	-317380.5689714944	994.6213999147498	244.85678733988783	464.4120287082414	4285.430577290817	3.2610175129379906	0.6934571191942878	8.28151861656454E-4	-317380.5689714944	-504.2984083988865
36000	-317900.2183121384	-517.8499600000376	-317382.3683521384	1044.4716648718127	255.92069646810728	490.1221508441773	4058.729687152952	3.2610175129379906	0.6934571191942878	7.71962739126737E-4	-317382.3683521384	-507.4519293628729
37000	-317904.46645229834	-520.0532576298309	-317384.4131946685	1056.266280801476	262.00738635456344	482.9193796477646	5203.369919032504	3.2610175129379906	0.6934571191942878	7.789199954848594E-4	-317384.4131946685	-509.39782746488635
38000	-317903.8943644904	-522.5479149615173	-317381.3464495289	1114.737115040082	277.92388596210066	517.4325262663372	4616.923251731384	3.2610175129379906	0.6934571191942878	7.083114543914947E-4	-317381.3464495289	-512.1069922341134
39000	-317904.32939185575	-520.8258231160667	-317383.5035687397	1082.1851469857443	265.50518267530333	494.3116599457076	3802.5207082311567	3.2610175129379906	0.6934571191942878	7.414419179782837E-4	-317383.5035687397	-510.53329747400716
40000	-317909.7641437576	-521.0901387028358	-317388.67400505475	1066.392593978953	263.3218546324221	490.50581796018423	5725.979789774613	3.2610175129379906	0.6934571191942878	7.72394299347609E-4	-317388.67400505475	-510.3474061001212
41000	-317907.0213445795	-514.3670902821001	-317392.65425429743	961.9796232928157	245.49966412935697	450.753577655648	3689.2858414384154	3.2610175129379906	0.6934571191942878	8.302899692943074E-4	-317392.65425429743	-503.9917308477325
42000	-317904.5523959904	-515.8453681608374	-317388.70702782954	984.7931209352516	248.09635553370452	461.44326944555047	4413.063718653079	3.2610175129379906	0.6934571191942878	7.965533598647227E-4	-317388.70702782954	-505.3323118910498
43000	-317898.9456097892	-513.2629162126249	-317385.6826935766	943.4618794187777	238.53911184568852	442.076741785921	3705.4797108211133	3.2610175129379906	0.6934571191942878	8.558825727715113E-4	-317385.6826935766	-502.85284909927816
44000	-317903.09128181287	-517.2478139090356	-317385.84346790385	1014.7203145498709	256.6420824775827	472.67427208631574	4219.663811358287	3.2610175129379906	0.6934571191942878	7.875666804961767E-4	-317385.84346790385	-506.79090609114087
45000	-317901.1419741724	-514.9344239055692	-317386.2075502668	954.1811918616754	246.56658574540376	448.25938402009507	4934.775654067217	3.2610175129379906	0.6934571191942878	8.524974192011696E-4	-317386.2075502668	-504.241821351459
46000	-317902.5893779966	-511.8848096938991	-317390.7045683027	922.1393825328948	236.07856645917602	432.85700131141834	4258.75022996012	3.2610175129379906	0.6934571191942878	8.679055752425174E-4	-317390.7045683027	-501.3216437621796
47000	-317898.400214783	-512.5211679015288	-317385.87904688145	926.8949226807583	240.97005362783946	438.66826080999937	3895.3017864201347	3.2610175129379906	0.6934571191942878	8.818043803374057E-4	-317385.87904688145	-502.03133511448124
48000	-317892.79858492926	-512.4917728468204	-317380.3068120824	925.5796310994134	241.61758513279324	435.26914727619686	3413.7101230706185	3.2610175129379906	0.6934571191942878	8.637236766641688E-4	-317380.3068120824	-502.1546081462627
49000	-317901.24678456114	-515.0747231899975	-317386.17206137115	946.2841347624383	236.386621319904	431.87905330123306	5219.607283636388	3.2610175129379906	0.6884482687684663	8.659134958695186E-4	-317386.17206137115	-504.31040645048853
50000	-317897.6990420826	-515.764201455936	-317381.93484062667	985.1935931216368	249.65606936267085	459.65996066994927	4531.794376114545	3.2610175129379906	0.6884482687684663	8.203205332216962E-4	-317381.93484062667	-505.1952247238516
51000	-317895.8355685452	-513.040907339758	-317382.79466120544	948.2396907666907	245.77189861455386	435.2711093208633	4405.552348814598	3.2610175129379906	0.6884482687684663	8.605607675568663E-4	-317382.79466120544	-502.4523417102319
52000	-317895.5725602285	-513.9813495923352	-317381.5912106362	944.5928445471317	246.34016176997764	433.85098879027436	3315.5298491453564	3.2610175129379906	0.6884482687684663	8.585756061698958E-4	-317381.5912106362	-503.6793393413028
53000	-317898.53890188236	-515.405718115097	-317383.13318376726	972.6772420399919	244.00569204579773	451.76975481172354	4980.428526435257	3.254085671887891	0.6884482687684663	8.444083070775148E-4	-317383.13318376726	-504.71580573439087
54000	-317894.4310663552	-514.3425233168156	-317380.0885430384	957.0046273868412	242.1565782214168	448.6192194129223	3742.759194987149	3.254085671887891	0.6884482687684663	8.408821476586356E-4	-317380.0885430384	-503.9424842369264
55000	-317886.03594975965	-509.875602347925	-317376.1603474117	903.2323387286709	227.53525747568546	420.618899135724	3690.0034520671934	3.254085671887891	0.6884482687684663	9.023023447089884E-4	-317376.1603474117	-499.41933126226036
56000	-317891.1118652082	-512.6355497910654	-317378.47631541715	938.1544465671087	241.1949053507051	442.4706095832999	3758.319785992155	3.254085671887891	0.6884482687684663	8.624543459984188E-4	-317378.47631541715	-502.2060564215376
57000	-317894.4089369221	-513.7484831157619	-317380.66045380634	954.0423959474499	240.48103479739422	448.6401314623395	4411.47673407052	3.254085671887891	0.6884482687684663	8.541368270504562E-4	-317380.66045380634	-503.1684333774426
58000	-317901.6790338464	-513.8757973065435	-317387.8032365399	955.5077085729223	233.89534444776527	446.0721033237123	3563.82209022245	3.254085671887891	0.6884482687684663	8.590540756068215E-4	-317387.8032365399	-503.50338873589186
59000	-317900.46306639636	-515.8924742667565	-317384.5705921296	992.4303065898864	250.59552438707772	463.4315808462645	4156.12536942126	3.254085671887891	0.6884482687684663	7.93621087183385E-4	-317384.5705921296	-505.44546263156565
60000	-317897.4123660162	-515.198109761038	-317382.21425625513	981.8609924090595	250.31017805436343	454.5301074723353	4090.631840510497	3.254085671887891	0.6884482687684663	8.207626609020957E-4	-317382.21425625513	-504.7333876677641
61000	-317901.61520396476	-513.9762579572714	-317387.6389460075	948.1959718114103	246.5760631459055	439.6098541989733	4613.829763411616	3.254085671887891	0.6884482687684663	8.507453116479555E-4	-317387.6389460075	-503.35533407154065
