3704000	-336255.2840	-1439.6314  	-334815.6526	1.12863E10  	9.00494E-11 	1.88 hours/million states
3705000	-336309.2331	-1496.1086  	-334813.1245	3.10675E10  	3.1741E-11  	1.88 hours/million states
3706000	-336420.4810	-1606.1907  	-334814.2903	2.31852E11  	4.46055E-12 	1.88 hours/million states
3707000	-336407.7305	-1593.6699  	-334814.0606	1.79696E11  	5.48392E-12 	1.88 hours/million states
3708000	-336420.5084	-1608.4151  	-334812.0933	2.31303E11  	4.23592E-12 	1.88 hours/million states
3709000	-336377.1076	-1564.4843  	-334812.6233	1.04945E11  	9.26567E-12 	1.88 hours/million states
3710000	-336331.3412	-1513.8000  	-334817.5412	4.37796E10  	2.29707E-11 	1.88 hours/million states
3711000	-336334.0155	-1517.6044  	-334816.4112	4.70875E10  	2.17561E-11 	1.88 hours/million states
3712000	-336335.7242	-1522.6118  	-334813.1124	5.04839E10  	1.97845E-11 	1.88 hours/million states
3713000	-336318.5041	-1493.6297  	-334824.8744	3.13149E10  	3.3479E-11  	1.88 hours/million states
3714000	-336252.6782	-1436.6500  	-334816.0281	1.09308E10  	9.25821E-11 	1.88 hours/million states
3715000	-336268.0865	-1452.3131  	-334815.7734	1.32512E10  	7.32386E-11 	1.88 hours/million states
3716000	-336279.9672	-1461.8569  	-334818.1103	1.73109E10  	5.86892E-11 	1.88 hours/million states
3717000	-336237.3327	-1419.1201  	-334818.2126	7.68356E9   	1.29176E-10 	1.88 hours/million states
3718000	-336206.5241	-1400.3299  	-334806.1941	5.65019E9   	1.74811E-10 	1.88 hours/million states
3719000	-336212.3846	-1398.9955  	-334813.3891	5.4919E9    	1.83607E-10 	1.88 hours/million states
3720000	-336229.2357	-1405.7625  	-334823.4733	6.03974E9   	1.63788E-10 	1.88 hours/million states
3721000	-336210.6211	-1399.6234  	-334810.9977	5.71678E9   	1.78949E-10 	1.88 hours/million states
3722000	-336198.8758	-1390.2008  	-334808.6750	4.73038E9   	2.11524E-10 	1.88 hours/million states
3723000	-336144.3954	-1334.3812  	-334810.0142	1.75401E9   	5.68762E-10 	1.88 hours/million states
